athlete.sex,average_speed,distance,type
F,1.383,3729.4,Run
F,6.1770000000000005,21169.6,Ride
F,1.077,3475.6,Walk
F,5.603,33847.1,Ride
F,1.636,2108.3,Walk
F,4.9910000000000005,35439.6,Ride
M,9.458,52614.1,Ride
M,5.768,10833.2,Ride
F,6.694,82849.4,Ride
M,3.2230000000000003,11572.1,Run
F,2.116,11629.5,Run
F,4.382,10200.7,Ride
M,1.77,2978.5,Ride
M,6.507999999999999,25695.1,Ride
F,2.758,8974.1,Run
F,2.707,4799.2,Run
M,6.271,23083.7,Ride
F,1.9269999999999998,3954.3,Run
F,0.9359999999999999,2032.0,Swim
M,6.747000000000001,45511.7,Ride
M,1.545,2988.8,Walk
M,1.631,6004.1,Hike
F,4.0680000000000005,7370.6,Ride
F,2.6660000000000004,4934.4,Run
M,6.7860000000000005,13769.1,Ride
M,7.947,11968.5,Ride
M,0.495,1575.0,Swim
F,3.7060000000000004,6178.6,Ride
M,5.807,30054.6,Ride
M,6.792999999999999,65678.6,Ride
M,7.649,69063.6,Ride
F,0.0,6.7,Run
M,6.95,24074.0,Ride
M,9.343,34681.7,Hike
F,1.723,2851.9,Walk
F,3.247,2889.4,Run
F,5.715,9115.7,Ride
F,6.375,8612.9,Ride
M,2.097,41965.6,Run
M,8.255,31395.0,Ride
M,5.696000000000001,50087.4,Ride
M,3.492,10479.4,Run
F,2.23,11389.4,Ride
M,1.537,1588.2,Run
F,0.024,7.4,Run
M,3.26,13176.6,Run
F,5.414,18780.2,Ride
F,3.035,3583.8,Run
F,2.4619999999999997,8489.1,Run
M,4.1930000000000005,14532.1,Ride
M,2.838,4828.0,Run
M,5.249,8981.7,Ride
M,10.466,40366.9,Ride
M,3.866,6078.0,Run
F,5.486000000000001,60016.7,Ride
F,2.863,5021.8,Run
M,6.933,12368.5,Ride
F,1.3519999999999999,3780.4,Walk
F,2.51,4435.5,Run
M,6.4510000000000005,14147.1,Ride
F,5.977,4273.6,Ride
M,7.7589999999999995,100113.0,Ride
M,5.747000000000001,21223.7,Ride
F,5.68,14432.7,Ride
F,5.819,42815.7,Ride
M,4.98,13152.9,Ride
F,4.9830000000000005,807.3,Run
M,7.591,9101.3,Ride
M,3.611,12965.1,Run
M,5.585,16577.7,Ride
M,4.368,34109.7,Ride
M,3.383,9446.3,Run
M,8.804,71643.9,Ride
F,0.0,0.0,Ride
M,3.947,2111.9,Ride
M,2.8819999999999997,5310.9,Elliptical
M,7.974,49288.6,Ride
M,6.438,111867.0,Ride
M,3.53,11369.0,Ride
F,5.7989999999999995,30095.6,Ride
F,2.8760000000000003,9750.3,Run
M,3.372,9871.8,Run
M,7.593999999999999,76146.7,Ride
F,5.081,10014.1,Ride
M,2.713,32439.2,Run
M,3.58,32365.8,Ride
M,8.732000000000001,23348.8,Ride
M,5.86,44643.7,Ride
F,1.5419999999999998,8492.4,Crossfit
M,2.449,13209.3,Run
M,7.48,92301.7,Ride
M,7.037000000000001,16368.6,Ride
F,3.0380000000000003,3873.0,Run
M,2.005,9159.9,Run
M,6.8229999999999995,6338.4,Ride
F,2.677,8068.6,Run
F,0.58,1925.0,Swim
F,2.4290000000000003,12417.4,Ride
M,6.922000000000001,172200.0,Ride
M,2.069,736.4,Run
F,2.542,5669.4,Run
M,7.794,5416.9,Ride
M,7.35,10885.2,Ride
M,6.558,133833.0,Ride
M,1.4409999999999998,1047.9,Hike
F,3.542,11662.7,Ride
M,6.276,103245.0,Ride
M,3.346,10009.1,Run
M,5.885,23662.9,Ride
F,0.0,0.0,Run
M,5.885,17500.8,Ride
F,7.769,37408.0,Ride
M,8.932,163580.0,Ride
F,1.643,6595.2,Run
F,2.825,1273.9,Run
M,7.478,38827.8,Ride
M,7.566,144320.0,Ride
F,5.782,56676.1,Ride
F,7.329,53331.2,Ride
F,2.2680000000000002,4610.8,Run
M,1.8980000000000001,5215.9,Run
M,7.449,15904.0,Ride
M,3.238,6314.4,Run
F,6.861000000000001,38256.9,Ride
M,0.0,0.0,Ride
M,2.7760000000000002,1540.9,Run
F,3.103,8831.1,Run
F,6.332000000000001,15246.5,Ride
F,3.407,9949.6,Ride
M,4.484,7976.2,Ride
M,2.675,10915.7,Run
F,9.771,157114.0,Ride
F,3.1319999999999997,11917.3,Run
F,6.612,71659.2,Ride
M,3.653,8065.9,Run
F,5.3870000000000005,31541.8,Ride
M,6.922000000000001,37141.7,Ride
M,9.304,13593.6,Ride
F,0.0,0.0,Workout
M,3.075,6571.0,Run
F,3.923,16967.9,Ride
F,2.7880000000000003,9358.7,Run
M,8.412,26000.4,Ride
M,8.106,62042.8,Ride
F,3.177,10431.2,Run
M,6.318,13471.0,Ride
M,3.9539999999999997,10858.6,Ride
F,3.013,8929.4,Run
M,6.122999999999999,35780.9,Ride
M,5.136,8196.6,Ride
M,0.75,3000.0,Swim
F,6.664,19691.5,Ride
F,5.876,4142.7,Ride
M,6.202000000000001,20324.1,Ride
M,3.6639999999999997,17262.9,Ride
M,7.962000000000001,74153.5,Ride
F,5.653,23802.9,Ride
M,0.688,3218.7,Run
F,6.565,53288.8,Ride
M,3.2289999999999996,6154.6,Run
F,4.13,5992.6,Ride
M,1.242,5514.6,Hike
M,8.902999999999999,83256.5,Ride
F,2.353,11971.1,Run
F,1.765,6924.0,Run
F,2.106,8365.8,Run
M,7.172000000000001,18475.4,Ride
F,1.501,4435.7,Run
M,7.2829999999999995,6227.2,Ride
M,3.28,8676.8,Run
F,5.635,11224.6,Ride
F,2.892,6449.1,Run
M,5.31,24100.6,Ride
F,6.605,25647.5,Ride
M,7.854,34847.8,Ride
F,4.184,2501.9,Ride
M,2.153,27355.9,Run
F,2.963,9843.2,Run
M,6.867000000000001,36142.7,Ride
F,2.525,6455.2,Run
M,8.763,59614.3,Ride
M,6.474,17837.2,VirtualRide
F,8.104,21110.0,Ride
F,6.015,57780.1,Ride
F,1.651,2852.7,Run
M,8.091000000000001,46192.6,Ride
F,5.122999999999999,7996.7,Ride
M,5.702000000000001,2799.6,Run
F,4.8,13150.9,Ride
M,3.6689999999999996,15546.3,Run
M,3.141,4407.5,Run
M,4.204,15089.0,Ride
F,2.7119999999999997,5260.4,Run
M,11.196,22963.2,Ride
M,6.473,18842.7,Ride
F,2.478,4643.6,Run
M,6.671,24014.3,Ride
F,8.104,81648.3,Ride
F,1.9380000000000002,5086.5,Run
M,5.615,7827.6,Ride
M,3.409,24008.2,Ride
M,8.357999999999999,32595.5,Ride
M,8.301,48784.1,Ride
F,2.5789999999999997,6041.9,Run
M,6.558,49483.7,Ride
F,2.253,1727.9,Run
F,1.128,2827.1,Run
F,2.405,14516.3,Run
M,3.763,8132.4,Run
F,2.833,9113.0,Run
F,1.905,3200.0,Run
F,2.191,4224.8,Run
F,5.865,14058.2,Ride
F,2.314,6438.5,Run
F,3.923,11000.0,Run
M,7.525,39663.4,Ride
M,4.096,10432.4,Run
M,4.569,82068.2,Ride
F,6.678999999999999,42103.0,Ride
F,4.831,6734.1,Ride
M,6.81,47674.9,Ride
F,5.805,21727.7,Ride
F,7.745,68037.3,Ride
F,2.209,4794.9,Run
M,6.656000000000001,15981.2,Ride
F,2.452,7426.8,Run
F,2.574,4836.1,Run
F,0.489,1150.0,Swim
M,4.848,3926.8,Ride
M,6.631,16139.6,Ride
F,2.135,5817.0,Run
M,5.167999999999999,67216.8,Ride
F,3.141,6715.4,Run
F,6.513999999999999,62280.5,Ride
M,7.8839999999999995,65382.6,Ride
M,3.0869999999999997,11289.5,Run
F,2.4930000000000003,11298.8,Run
M,7.664,111514.0,Ride
M,2.9,4578.5,Run
M,3.321,31665.6,NordicSki
M,0.17300000000000001,277.1,Run
F,2.544,4691.5,Run
M,5.3839999999999995,3333.0,Ride
M,0.08,208.6,Swim
F,2.202,2441.5,Run
F,4.332,6424.2,Ride
F,4.633,16391.7,Ride
F,8.221,76616.9,Ride
F,1.305,26.1,Ride
M,5.485,3581.4,Ride
M,7.442,46407.3,Ride
M,6.34,10581.1,Ride
F,0.0,0.0,Yoga
M,5.914,47866.9,Ride
F,1.618,5738.1,Hike
M,6.19,16403.8,Ride
F,2.867,8183.9,Run
M,7.62,117330.0,Ride
M,2.5340000000000003,12866.6,Run
M,7.689,6612.4,Ride
M,0.713,400.0,Swim
F,2.741,16107.4,Run
M,7.234,107641.0,Ride
M,10.61,32475.9,Ride
F,1.5530000000000002,7996.2,Run
F,2.171,8059.5,Run
F,6.855,45120.3,Ride
F,6.0089999999999995,16664.2,Ride
F,4.749,6287.7,Ride
F,4.192,16678.0,Ride
F,6.231,17938.2,Ride
F,0.0,0.0,Ride
F,2.971,2965.2,Run
F,5.178999999999999,16738.9,Ride
F,1.6540000000000001,4860.5,Walk
F,6.834,34745.4,Ride
F,1.093,12064.6,Run
M,3.5580000000000003,1533.7,Run
F,1.507,5738.6,Run
M,5.2620000000000005,21189.7,Ride
M,5.462999999999999,15531.1,Ride
F,5.099,63079.8,Ride
F,2.6910000000000003,12083.3,Run
M,5.715,9984.9,Ride
F,1.056,1628.0,Walk
M,7.152,47541.0,Ride
M,3.096,9908.7,Run
M,4.255,6407.8,Ride
M,2.002,6091.1,Run
M,7.396,17231.7,Ride
M,2.975,351.0,Run
F,2.228,4777.7,Run
M,1.624,14265.8,Ride
F,2.502,115.1,Run
F,5.807,10841.7,Ride
M,1.4669999999999999,2895.5,Run
M,6.261,15515.2,Ride
F,6.687,4400.2,Ride
F,1.455,3460.8,Walk
M,2.741,12038.0,Run
M,3.25,9018.1,Run
F,3.641,4339.9,Ride
M,5.779,24455.9,Ride
F,3.2060000000000004,5077.8,Run
F,0.0,0.0,Run
M,7.254,23523.9,Ride
F,4.263,12247.6,Ride
F,2.428,5371.4,Run
M,5.3229999999999995,44586.7,Ride
F,2.267,3811.5,Run
M,2.69,5442.2,Run
F,4.171,9734.9,Ride
M,7.742999999999999,12659.8,Ride
M,0.0,0.0,Swim
F,2.9610000000000003,3419.4,Run
M,4.961,4350.5,Ride
M,3.344,13874.9,Run
F,6.45,50282.8,Ride
F,3.287,12351.8,Ride
M,2.824,4027.2,Run
F,3.0210000000000004,11744.3,Run
M,1.7519999999999998,982.6,Kayaking
M,0.0,0.0,Ride
F,3.738,15005.2,Run
F,2.6260000000000003,4574.9,Run
F,3.873,6347.1,Run
F,5.148,30011.4,VirtualRide
F,1.5330000000000001,1541.7,Run
M,2.694,13037.1,Run
F,2.125,3862.4,Run
F,2.781,8628.2,Run
M,7.216,36425.4,Ride
F,2.559,7194.7,Run
F,3.138,12879.8,Run
M,10.222000000000001,36800.0,Ride
F,0.7120000000000001,1609.3,Swim
M,7.064,14304.2,Ride
F,3.781,62420.5,Ride
F,2.696,10964.2,Run
F,1.95,3852.5,Run
F,6.867000000000001,6701.9,Ride
F,3.6660000000000004,22777.1,Ride
F,2.694,14047.0,Run
M,0.0,0.0,Workout
M,3.4210000000000003,9960.8,Run
F,3.029,13646.1,Run
F,17.305,15660.6,Ride
F,4.773,2630.0,Run
M,5.103,387.8,Run
F,0.375,18860.8,Ride
M,5.647,10220.5,Ride
M,5.005,16972.4,Ride
F,2.895,19877.5,Run
F,2.47,9760.7,Run
F,2.5660000000000003,1570.1,Run
M,9.051,15739.6,Ride
F,5.86,42332.3,Ride
F,7.02,2492.2,Ride
M,7.565,91824.0,Ride
M,8.394,23847.9,Ride
F,2.806,9753.8,Run
M,7.419,84655.1,Run
M,2.929,9760.8,Run
M,2.477,7930.8,Ride
F,2.392,5736.1,Run
M,6.968,3943.8,Ride
M,5.749,2242.1,Ride
F,7.097,25270.9,Ride
M,2.516,6527.8,Ride
M,6.075,49674.1,Ride
M,2.8989999999999996,13032.2,Run
M,5.45,9756.2,Ride
M,3.14,15364.9,BackcountrySki
M,7.699,18731.2,Ride
M,7.305,8028.2,Ride
M,5.997000000000001,11160.6,Ride
M,0.0,1.6,Ride
M,4.375,31436.8,Ride
M,3.125,8073.8,Run
F,3.6639999999999997,6437.4,Run
F,1.556,2493.8,Walk
M,3.0839999999999996,10381.2,Run
M,5.763,100913.0,Ride
M,7.029,48754.5,Ride
M,3.283,8101.7,Run
F,1.9880000000000002,6519.3,Run
F,2.8289999999999997,5870.5,Run
F,3.839,22679.2,Ride
M,2.892,7086.5,Run
M,5.815,28061.4,Ride
M,3.194,18492.9,Run
F,2.3169999999999997,2784.6,Run
F,2.736,6585.7,Run
M,3.2039999999999997,5032.7,Run
M,7.29,50866.9,Ride
M,2.801,9992.7,Run
F,2.799,5002.6,Run
M,3.384,8051.6,Run
M,3.361,8226.8,Run
M,6.917999999999999,49516.2,Ride
M,5.295,59387.6,Ride
F,2.214,7556.3,Run
M,3.2039999999999997,4716.5,Hike
M,2.133,13737.0,AlpineSki
F,6.039,61692.7,Ride
F,8.006,86991.9,Ride
F,0.0,0.0,Run
F,2.523,10143.9,Run
M,3.219,9193.1,Run
F,3.188,5050.1,Run
M,3.8930000000000002,16430.7,Ride
F,5.474,10718.8,Ride
M,4.716,24543.3,Ride
F,2.43,4634.7,Run
M,6.519,129575.0,Ride
M,0.0,0.0,WeightTraining
F,1.6480000000000001,9779.8,Walk
M,7.233,50058.6,Ride
F,2.952,1372.8,Run
M,7.5329999999999995,51469.6,Ride
M,8.004,88984.1,Ride
M,8.891,16031.3,Ride
M,6.751,2801.6,Ride
F,2.73,2116.1,Run
F,4.936,83053.8,Ride
F,2.1180000000000003,4828.0,Run
F,3.772,18797.4,Ride
M,3.3089999999999997,6425.2,Run
F,6.071000000000001,15358.6,Ride
F,6.968999999999999,49354.1,Ride
F,4.36,5664.1,Ride
M,7.55,53153.1,Ride
M,3.193,19998.9,Run
M,0.0,0.0,Crossfit
M,6.782,32656.2,Ride
M,3.9010000000000002,17461.3,Ride
M,6.602,19998.6,Ride
M,3.052,12067.2,Run
M,3.514,10564.2,Run
M,6.716,75356.4,Ride
F,1.4609999999999999,3491.2,Run
F,2.342,4224.3,Run
M,3.0069999999999997,7496.8,Run
F,1.413,1637.5,Swim
M,6.05,30340.4,Ride
M,6.97,89737.2,Ride
M,6.242999999999999,23867.7,Ride
M,5.8660000000000005,22697.4,Ride
M,3.6010000000000004,10683.0,Ride
F,0.0,0.0,Run
F,6.414,5124.6,Ride
M,8.64,11430.5,VirtualRide
F,6.528,89777.8,Ride
F,2.642,8309.7,Run
M,6.303,29424.7,Ride
M,8.535,43621.2,Ride
F,2.569,19636.7,Run
M,3.391,4673.4,Run
M,0.0,0.0,Workout
M,6.647,57573.1,Ride
M,3.137,21632.7,Ride
F,6.067,19312.1,Ride
F,2.244,1835.5,Run
F,2.303,5273.2,Run
M,88.91799999999999,42769.6,Ride
M,7.278,104621.0,Ride
F,2.5810000000000004,6746.7,Run
F,6.73,58103.6,Ride
F,5.528,14904.5,Ride
F,4.433,4388.7,Ride
M,6.216,111373.0,Ride
F,4.793,9595.8,Ride
M,7.902,33372.1,Ride
M,5.226,13106.5,Ride
F,3.798,6889.8,Run
M,6.737,85676.5,Ride
F,2.819,5105.0,Run
M,4.838,21438.4,Ride
F,5.51,14299.4,Ride
F,2.533,5576.7,Run
F,1.85,3430.6,Run
F,2.806,9753.8,Run
F,2.9539999999999997,7482.1,Run
F,2.276,13589.3,Run
M,6.7989999999999995,22557.5,Ride
M,1.9509999999999998,2070.0,Run
F,2.807,4847.1,Run
M,0.419,1450.0,Swim
F,2.211,5995.0,Run
F,1.1179999999999999,723.4,Ride
F,9.222000000000001,76693.6,Ride
M,6.682,3595.0,Ride
M,6.635,111566.0,Ride
M,4.428999999999999,9722.5,Ride
M,8.937000000000001,3583.8,Ride
F,3.031,11292.3,Run
F,1.135,1253.4,Walk
F,6.22,30206.6,Ride
M,8.302,88519.5,Ride
M,6.984,18151.4,Ride
F,6.2589999999999995,9012.3,Ride
M,6.422000000000001,19658.7,Ride
M,8.549,50985.4,Ride
M,2.7539999999999996,11039.2,Run
M,5.135,14959.4,Ride
F,6.579,41557.3,Ride
M,7.215,119934.0,Ride
F,3.3310000000000004,10772.3,Run
M,7.899,28414.4,Ride
M,10.61,37643.2,Ride
M,5.5520000000000005,12853.4,Ride
M,8.215,121366.0,Ride
M,5.992000000000001,12092.7,Ride
M,3.609,4038.2,Run
M,5.1160000000000005,23320.8,Ride
F,3.792,19516.1,Run
M,5.882000000000001,26509.0,Ride
M,2.7439999999999998,4016.6,Run
M,7.627000000000001,8687.5,Ride
M,6.1339999999999995,8458.2,Ride
F,1.989,6234.0,Run
F,4.492,17370.5,Ride
F,2.22,6501.3,Run
F,3.1460000000000004,11899.6,Run
F,6.125,52167.4,Ride
F,9.381,38604.4,Ride
M,4.066,7143.8,Run
F,2.263,7139.1,Run
M,7.035,25749.6,Ride
M,3.343,7427.5,Run
M,1.44,4404.5,Run
F,4.883,38856.1,Ride
F,11.128,35943.7,Ride
M,3.765,5169.2,Run
F,7.6339999999999995,74304.9,Ride
M,5.197,1335.6,Ride
M,6.354,14614.0,Ride
M,8.671,45815.8,Ride
F,3.198,8218.4,Run
F,6.351,20260.5,Ride
M,7.6,27358.8,Ride
F,1.7630000000000001,4838.0,Run
F,1.115,7186.3,Walk
F,3.175,587.3,Run
M,0.0,0.0,Run
M,5.731,24816.2,Ride
F,2.7110000000000003,9788.6,Run
F,0.469,731.5,Swim
F,2.648,11966.2,Run
M,3.155,13345.6,Ride
M,0.9740000000000001,3400.0,Swim
F,6.2139999999999995,65490.3,Ride
F,5.785,61006.0,Ride
M,6.836,66516.7,Ride
F,4.86,13555.7,Ride
F,1.696,5804.9,Run
M,6.58,82270.8,Ride
M,5.669,74401.8,Ride
M,0.7390000000000001,3991.2,Swim
M,7.906000000000001,44349.9,Ride
M,0.267,825.0,Swim
M,10.927,40191.2,Ride
F,4.789,68331.9,Ride
F,6.499,10138.9,Ride
M,5.7829999999999995,46205.8,Ride
F,3.5639999999999996,99.8,Run
M,5.443,33120.9,Ride
F,2.524,4010.1,Run
M,4.149,3700.6,Ride
F,2.6069999999999998,8195.3,Run
M,5.0,12000.0,Ride
F,1.642,2303.2,Walk
M,7.336,49251.5,Ride
M,4.773,24825.6,Ride
M,6.574,68174.7,Ride
M,0.743,1775.0,Swim
M,6.624,81178.3,Ride
F,3.8310000000000004,6788.7,Ride
M,5.577999999999999,24570.1,Ride
M,2.7889999999999997,7718.7,Run
M,1.6030000000000002,5378.9,Run
F,6.16,4219.5,Ride
F,2.594,5693.1,Run
F,6.895,63390.1,Ride
F,5.877999999999999,44500.7,Ride
M,4.827,26796.2,Ride
F,2.9989999999999997,14869.9,Run
M,5.002,7183.0,Ride
M,8.115,52991.8,Ride
M,3.1519999999999997,11610.5,Run
M,3.443,10350.6,Run
M,4.797,49510.2,Ride
F,1.903,8254.8,Ride
M,5.292000000000001,43683.1,Ride
F,4.619,21129.0,Ride
F,2.589,2550.2,Run
M,6.655,69442.9,Ride
M,6.29,32079.0,Ride
F,3.6039999999999996,21315.6,Run
M,6.62,3177.5,Ride
F,4.896,22504.8,Ride
F,2.9210000000000003,6649.0,Run
M,7.4670000000000005,36782.1,Ride
M,1.5659999999999998,1834.1,Walk
F,2.8569999999999998,2780.2,Run
M,9.036,64186.2,Ride
F,2.88,6055.9,Run
F,3.134,23079.0,Run
M,7.487,62036.6,Ride
M,7.452999999999999,198252.0,Ride
M,5.043,17706.2,Ride
F,3.392,12880.6,Run
F,2.6639999999999997,9170.8,Run
F,1.2670000000000001,8328.8,Walk
M,2.8480000000000003,12006.2,Run
M,5.327999999999999,28128.5,Ride
M,8.955,11615.1,Ride
M,1888.9,3777.8,Ride
F,4.715,31139.1,Run
M,0.912,2300.0,Swim
M,8.562000000000001,11841.0,Ride
M,2.904,2814.2,Run
F,6.178999999999999,30266.9,Ride
F,1.9369999999999998,2469.5,Run
F,2.153,8491.6,Run
M,8.93,71383.2,Ride
F,2.6910000000000003,19198.5,NordicSki
M,7.0489999999999995,57637.1,Ride
F,7.11,16617.1,Ride
M,3.0810000000000004,2036.7,Run
F,4.753,26971.4,Ride
F,1.1520000000000001,2305.4,Walk
M,4.718999999999999,4181.1,Ride
M,8.756,17406.3,Ride
F,2.6910000000000003,18150.4,Run
F,1.074,4408.5,Walk
F,4.743,29466.2,Ride
F,3.0610000000000004,8769.3,Run
F,2.125,5792.4,Run
F,4.196000000000001,881.1,Run
F,2.741,6837.3,Run
F,4.524,17268.5,Ride
F,1.165,2047.6,Run
F,2.766,13366.1,Run
F,2.737,9082.9,Ride
F,1.527,23344.3,Walk
F,6.682,13063.8,Ride
M,2.59,11653.3,Run
F,3.75,16288.1,Ride
M,4.252,9741.0,Run
M,6.997999999999999,48120.0,Ride
M,6.615,43925.1,Ride
M,2.307,8055.2,Run
F,1.17,5156.7,Hike
F,0.45,891.5,Swim
M,4.073,170925.0,Ride
F,2.852,4828.0,Run
F,4.9910000000000005,2789.9,Ride
M,9.718,23458.5,VirtualRide
M,3.205,1567.3,Ride
M,7.715,65019.2,Ride
F,5.672000000000001,57571.9,Ride
M,7.593999999999999,22120.4,Ride
M,5.67,16107.4,Ride
M,2.928,5083.2,Run
M,2.569,5888.7,Run
F,3.0469999999999997,2446.9,Run
M,7.1,49852.5,Ride
F,3.239,5091.4,Run
F,3.0869999999999997,4994.1,Run
M,2.843,24644.5,Ride
F,2.0540000000000003,2756.0,Run
F,2.608,11268.3,Run
F,6.097,10390.0,Ride
F,6.849,30000.0,Ride
M,1.128,7089.9,Run
F,4.561,4975.6,Ride
M,8.488999999999999,80334.0,Ride
M,3.595,9434.4,Run
F,5.224,10911.9,Ride
F,7.6,45060.5,Ride
F,2.707,7978.7,Run
M,8.5,30600.0,Ride
F,1.902,21538.3,Run
M,7.278,21105.4,Ride
M,4.578,36170.5,Ride
F,2.49,17313.0,Run
M,3.0580000000000003,2688.0,Run
F,2.946,1637.9,Run
M,6.888,52482.2,Ride
F,2.99,30015.6,Run
M,2.573,11807.0,Run
M,7.547000000000001,125307.0,Ride
F,2.6010000000000004,4919.1,Run
F,6.789,84898.0,Ride
F,3.555,821.1,Run
F,7.188,32347.9,Ride
F,1.276,1412.5,Run
F,5.011,29577.3,Ride
F,3.3280000000000003,18497.7,Run
M,3.2939999999999996,13282.9,NordicSki
M,9.552,55707.4,Ride
F,6.8260000000000005,38380.6,Ride
M,7.138999999999999,8837.6,Ride
F,1.7819999999999998,2581.6,Run
F,4.01,38340.0,AlpineSki
F,2.687,5566.9,Run
M,8.047,28968.2,Ride
M,6.042000000000001,36733.6,Ride
M,7.013,26797.7,Ride
M,7.211,29284.9,Ride
F,2.875,6003.9,Run
F,2.472,7005.6,Run
M,7.689,98720.1,Ride
M,7.227,56523.5,Ride
F,2.28,3132.5,Run
F,0.642,2397.0,Run
F,7.365,87592.9,Ride
M,7.495,21375.2,Ride
M,7.385,45630.9,Ride
F,3.795,4554.4,Ride
M,0.0,0.0,Ride
M,5.484,66300.1,Ride
M,5.665,9454.6,Ride
F,1.167,3003.5,Hike
F,2.458,8420.3,Workout
M,2.835,2985.7,Ride
F,1.777,1924.3,Walk
M,3.239,16053.9,Run
F,3.304,15633.9,Ride
M,6.437,17134.8,Ride
F,2.388,5147.6,Run
M,2.546,7409.1,Run
M,7.518,73085.8,Ride
M,8.767000000000001,77303.8,Ride
F,2.455,351.0,Workout
F,2.504,8251.7,NordicSki
F,6.247000000000001,65377.4,Ride
F,2.7739999999999996,10144.5,Ride
M,8.66,14471.2,Ride
M,3.095,3974.6,Run
M,8.222000000000001,11914.4,Ride
F,3.011,6534.5,Run
M,6.063,69403.6,Ride
F,2.062,8251.9,Run
M,8.714,77054.6,Ride
M,0.644,1224.6,Swim
M,7.452000000000001,41264.1,Ride
M,4.535,5936.6,Ride
F,4.763,20434.2,Ride
M,7.085,22226.3,Ride
F,4.877,5179.3,Ride
F,2.444,6706.3,Run
M,2.6,3224.1,Run
F,2.385,6232.1,Run
F,6.417999999999999,26461.1,Ride
F,2.878,8642.2,Run
M,6.934,6920.2,Ride
F,5.537999999999999,4513.1,Ride
M,1.775,6667.9,Run
F,6.102,36875.6,Ride
M,3.93,13042.7,Run
F,1.508,5977.9,Run
M,6.327999999999999,29027.5,Ride
M,1.5519999999999998,6586.8,Run
F,5.912000000000001,16961.1,Ride
M,2.2769999999999997,2317.9,Run
F,4.692,25052.0,Ride
F,2.5610000000000004,7179.0,Run
F,7.3229999999999995,60545.0,Ride
F,3.0810000000000004,10269.1,Run
M,3.688,11052.3,Run
M,5.5489999999999995,8084.2,Ride
F,2.658,5502.2,Run
F,6.091,30886.6,Ride
F,5.178,29614.1,Ride
M,7.648,31179.3,Ride
M,0.726,2825.0,Swim
F,7.4110000000000005,47283.6,Ride
F,2.073,15583.9,Run
F,0.9790000000000001,2020.7,Run
M,5.052,6137.7,Ride
M,5.457999999999999,45315.8,Ride
F,6.532,14382.9,Ride
F,2.045,6609.0,Run
M,5.445,56525.1,Ride
M,6.547999999999999,26284.5,Ride
F,1.2930000000000001,33784.4,Ride
F,5.602,17697.9,Ride
F,3.968,12583.4,Ride
M,6.638,21732.4,Ride
M,7.09,86712.0,Ride
F,2.681,5498.9,Run
M,1.301,5853.9,Workout
F,3.167,1286.0,Ride
F,1.681,3436.5,Run
F,7.297999999999999,32329.9,Ride
M,3.2030000000000003,5473.4,Run
M,6.462000000000001,29730.6,Ride
F,5.811,36982.4,Ride
F,3.5980000000000003,16102.1,Run
M,5.662999999999999,13608.6,Ride
M,2.461,6832.9,Run
F,6.255,36534.6,Ride
M,7.3839999999999995,30800.0,Ride
F,4.112,23362.4,Ride
M,3.681,8289.2,Run
F,2.569,1801.2,Ride
M,3.7060000000000004,40610.2,Ride
F,7.89,528.6,VirtualRide
F,6.007999999999999,15500.0,Ride
F,2.6310000000000002,4735.7,Run
F,2.7960000000000003,5610.8,Run
M,5.5,20531.9,Ride
F,6.457999999999999,52798.6,Ride
M,3.9560000000000004,48497.1,Ride
F,3.747,2802.6,Ride
M,2.778,3464.7,Run
M,3.533,2349.3,Run
F,5.916,33714.7,Ride
F,0.9570000000000001,2027.4,Swim
M,5.985,6679.1,Ride
M,3.057,13138.8,Ride
M,6.336,5835.5,Ride
M,8.504,158062.0,Ride
F,2.426,4821.4,Run
M,3.4,3709.4,Run
M,1.7169999999999999,5641.2,Walk
F,5.893,11132.5,Ride
M,3.0980000000000003,5145.8,Run
M,6.346,39422.2,Ride
F,3.595,15629.2,Run
M,2.5069999999999997,3568.1,Run
F,3.582,9495.9,Ride
F,2.202,7138.0,Run
M,3.105,11503.5,Run
M,0.183,35.5,Run
F,2.05,8081.9,Run
F,1.804,4959.4,Run
M,0.759,689.1,Swim
F,2.0580000000000003,3780.8,Run
M,8.222000000000001,25281.2,Ride
M,8.388,51507.7,Ride
F,2.2030000000000003,2464.6,Run
M,5.511,75914.0,Ride
M,3.455,4820.0,Run
M,4.524,37225.0,Ride
F,6.352,20472.5,Ride
M,2.252,18966.4,Run
F,5.622999999999999,42339.1,Ride
M,3.069,7125.1,Run
F,0.0,0.0,Ride
F,6.667000000000001,32000.0,Ride
F,5.167000000000001,33097.3,Ride
M,2.377,5316.9,Run
F,3.134,10055.7,Run
M,5.519,8709.4,Ride
M,2.7230000000000003,5062.9,Run
M,1.9240000000000002,8843.1,Walk
F,2.668,4014.8,Run
M,7.271,40230.1,Ride
F,2.354,3052.8,Run
F,1.682,3607.3,Walk
M,0.76,510.0,Swim
F,0.752,9770.2,Run
M,2.9160000000000004,7053.8,Run
F,6.692,24967.3,Ride
F,3.0639999999999996,6439.8,Run
F,6.056,13916.3,Ride
F,4.334,11909.2,Ride
F,5.9479999999999995,17112.9,Ride
F,5.521,6979.1,Ride
F,3.359,3899.7,Ride
M,3.355,35176.9,Ride
F,1.3090000000000002,3889.9,Hike
M,7.2589999999999995,26174.5,Ride
M,7.78,107621.0,Ride
M,5.55,41428.4,Ride
